Codigo_Planta,Nombre_Planta_SIMEM,CodigoAreaOperativa,Area_Operativa,CodigoSubAreaOperativa,Subarea_Operativa,TipoGeneracion,TipoDespachoRecurso,CodigoSICAgente,Fecha,FechaPublicacion,Fuente,Nombre_Recurso_UPME,Departamento,Codigo_Municipio,Municipio,Region_Geografica,Longitud,Latitud,Capacidad_Efectiva_MW,Tipo_Generacion_UPME,Combustible_UPME,Tipo_Despacho_UPME,Clasificacion_UPME,Estado_Recurso_UPME,Agente_Representante_UPME,Fecha_Operacion_UPME,Anio_FPO_UPME,Fecha_Actualizacion_UPME,Factor_Conversion,Es_Menor,Id_UPME,En_SIMEM,En_UPME,Fuente_Cobertura
5GEW,AGPE PROGEN,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,RTQC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GEX,AGPE CLAUDIA MARIA ELISA ROMERO VIVAS,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GEY,AGPE PARQUES Y DEPORTES SAS,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GEZ,AGPE CENTRO COMERCIAL Y DE SERVICIOS PLAZA BEILLIN PH ID,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GF1,AGPE GRUPO AGROBOX SAS ZOMAC,Are0056,Area Oriental,Are0027,SubArea Meta,Solar,No Despachado Centralmente,QIEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GF2,AGPE HERNANDO PAEZ REY,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GF3,AGPE PLEX CORPORATICO PH,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GF5,GD BLANCA ENERGY SOLAR 24,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,CTEG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD BLANCA ENERGY SOLAR 24,CESAR,20001.0,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774852,0.1,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,COENERGIA S.A.S. E.S.P.,2025-12-08,2025.0,2026-08-03,0.0,SI,300.0,True,True,SIMEM + UPME
5GF6,GD BLANCA ENERGY SOLAR 23,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,CTEG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD BLANCA ENERGY SOLAR 23,CESAR,20001.0,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774852,0.1,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,COENERGIA S.A.S. E.S.P.,2025-12-08,2025.0,2026-08-03,0.0,SI,299.0,True,True,SIMEM + UPME
5GF7,AGPE 108KW CC GRAN PLAZA BOSA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,EPSC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GF8,AGPE SUBS CORP SAS BARRANQUILLA,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GF9,AGPE KAMATI LTDA BIC,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GFA,AGPE HENRY SILVA SARMIENTO,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5GFB,GD JARDINCITO,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNYG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD JARDINCITO,CESAR,20001.0,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774852,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2025-12-06,2025.0,2026-08-03,0.0,SI,298.0,True,True,SIMEM + UPME
5GFC,AGPE SARI MAGALY GUERRERO,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1F,MINIGRANJA VALENCIA ORIENTE I,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,MINIGRANJA VALENCIA ORIENTE I,CESAR,20001.0,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774852,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-02-12,2026.0,2026-08-03,0.0,SI,288.0,True,True,SIMEM + UPME
5H1G,AGPE YAMIL JOSE LLANOS,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1H,AGPE FRIGORIFICO RIOFRIO,Are0012,Area Nordeste,Are0131,SubArea Santander,Solar,No Despachado Centralmente,EPMC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1I,AGPE CENTRO FRUVER DEL LLANO,Are0012,Area Nordeste,Are0130,SubArea Boyaca-Casanare,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1J,AGPE ANTENA RCN RADIO SORACA,Are0012,Area Nordeste,Are0130,SubArea Boyaca-Casanare,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1K,AGPE PLAFECOL,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1L,AGPE RCN RADIO ANTENA CAJUCAL,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1M,GD LA CACICA,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD LA CACICA,CESAR,20001.0,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774852,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-05-22,2026.0,2026-08-03,0.0,SI,301.0,True,True,SIMEM + UPME
5H1N,GD LAS PILONERAS,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD LAS PILONERAS,CESAR,20001.0,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774852,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-05-22,2026.0,2026-08-03,0.0,SI,297.0,True,True,SIMEM + UPME
5H1O,GD YUAN SOLAR,Are0056,Area Oriental,Are0027,SubArea Meta,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD YUAN SOLAR,META,50110.0,BARRANCA DE UPÍA,Oriente,-72.99548375678266,4.51907212683085,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-12-15,2025.0,2026-08-03,0.0,SI,417.0,True,True,SIMEM + UPME
5H1P,AGPE JORGE ELIECER DORIA CORRALES,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1Q,AGPE JONATHAN MORA MARTINEZ,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1R,GD LA CATEDRAL,Are0127,Area Caribe,Are0018,SubArea Bolivar,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD LA CATEDRAL,BOLÍVAR,13647.0,SAN ESTANISLAO,Caribe,-75.20523843863491,10.364677519552943,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-01-30,2026.0,2026-08-03,0.0,SI,168.0,True,True,SIMEM + UPME
5H1S,AGPE COMERCIALIZADORA LOS MONTES DE COLOMBIA SAS SEDE TRAPICHES,Are0012,Area Nordeste,Are0029,SubArea Norte de Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1T,AGPE PSFV COMPRESORA LA PAZ,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1U,AGPE PIVETTE SAS,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,QIEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1V,AGPE CONVAA1,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5H1W,AGPE LUIS GABRIEL MORA GUILLEN,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ID7,AGPE GEN PQA 1,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,ISGC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IG3,AGPE SILVANA MARGARITA FRANCESCHI,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IH1,AGPE SURTIDELICIAS FOOD SERVICE SAS CERETE,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IJ8,AGPE PECU1,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IJ9,AGPE JAMOGA1,Are0128,Area Suroccidental,Are0031,SubArea Huila-Tolima,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IKR,GD LYRA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD LYRA,CAUCA,19450.0,MERCADERES,Pacífico,-77.18061737754445,1.7938202194624484,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,BIA ENERGY S.A.S. E.S.P,2026-05-06,2026.0,2026-08-03,0.0,SI,248.0,True,True,SIMEM + UPME
5IKS,AGPE SG SAN CHARBEL DE LA FE SAS,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IKT,GD SEMILLAS MONTERIA I,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SNCG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD SEMILLAS MONTERIA I,CÓRDOBA,23001.0,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,SUNCOLOMBIA GENERACIÓN S.A.S E.S.P,2026-01-11,2026.0,2026-08-03,0.0,SI,331.0,True,True,SIMEM + UPME
5IKU,GD SEMILLAS MONTERIA II,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SNCG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD SEMILLAS MONTERIA II,CÓRDOBA,23001.0,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,SUNCOLOMBIA GENERACIÓN S.A.S E.S.P,2026-01-11,2026.0,2026-08-03,0.0,SI,332.0,True,True,SIMEM + UPME
5IL7,AGPE PLASTIRED SAS,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ILE,AGPE CENTRO COMERCIAL BUGA PLAZA,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ILK,AGPE COLEGIO HACIENDA LOS ALCAPARROS,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ILL,AGPE PAOLA VANESA VELILLA,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ILM,AGPE GRUPO DECOR BARRANQUILLA,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ILX,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 636 LA CHUCUA BOGOTA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ILY,AGPE SAN CARLOS 2 ETAPA 4,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ILZ,AGPE TIENDA ARA MADRID,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IM1,AGPE WOODPECKER,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IM2,AGPE TIENDA ARA TOCANCIPA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IM3,AGPE TIENDA ARA SOACHA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IM4,AGPE TIENDA ARA FUNZA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IM5,AGPE SUPERMERCADO BETEL CHAPINERO,Are0012,Area Nordeste,Are0029,SubArea Norte de Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IM6,AGPE SUPERMERCADO BETEL BOCONO,Are0012,Area Nordeste,Are0029,SubArea Norte de Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IM7,GD ORBIS,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD ORBIS,CAUCA,19450.0,MERCADERES,Pacífico,-77.18061737754445,1.7938202194624484,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,BIA ENERGY S.A.S. E.S.P,2026-05-06,2026.0,2026-08-03,0.0,SI,249.0,True,True,SIMEM + UPME
5IM9,AGPE SUPERMERCADO BETEL LA FLORESTA,Are0012,Area Nordeste,Are0029,SubArea Norte de Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IMA,AGPE STO 88 REDONDA,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IMB,AGPE CEDILLANOS,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IMC,AGPE AVICOLA COMERCIAL L SAS RIOSUCIO,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IMD,AGPE COOPIMAR,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IME,,,,,,,,,,,,PARQUE SOLAR SABANA,CESAR,20178.0,CHIRIGUANÁ,Caribe,-73.54798201163547,9.426660756061144,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,2026-03-26,2026.0,2026-08-03,0.0,SI,268.0,False,True,Solo UPME
5IMF,AGPE GLADYS MARIA ANGARITA AZUERO,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5IMG,AGPE STO 678 AMERICAS,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ISK,GD PALMERAS I,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,OTAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD PALMERAS I,ATLÁNTICO,8758.0,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2026-01-05,2026.0,2026-08-03,0.0,SI,132.0,True,True,SIMEM + UPME
5ISL,GD PALMERAS III,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,OTAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD PALMERAS III,ATLÁNTICO,8758.0,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2026-01-05,2026.0,2026-08-03,0.0,SI,134.0,True,True,SIMEM + UPME
5ISM,GD PALMERAS IV,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,OTAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD PALMERAS IV,ATLÁNTICO,8758.0,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2026-01-05,2026.0,2026-08-03,0.0,SI,135.0,True,True,SIMEM + UPME
5ISN,GD CSF ARENALES I,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,GCYG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD CSF ARENALES I,ANTIOQUIA,5101.0,CIUDAD BOLÍVAR,Antioquia,-76.0093780890909,5.840843569541615,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GENERADORA CANTAYÚS S.A.S E.S.P,2026-03-19,2026.0,2026-08-03,0.0,SI,18.0,True,True,SIMEM + UPME
5ISO,GD PALMERAS II,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,OTAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD PALMERAS II,ATLÁNTICO,8758.0,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2026-01-05,2026.0,2026-08-03,0.0,SI,133.0,True,True,SIMEM + UPME
5ISP,AGPE VEROCAVI JOSE ALBERTO CALDERON,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ISQ,AGPE HACIENDA EL TREBOL,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ISR,GD LA MACANA,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,SUNG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD LA MACANA,QUINDIO,63001.0,ARMENIA,Eje Cafetero,-75.72489253188779,4.499513704450664,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,SUNO S.A.S. ESP,2026-01-15,2026.0,2026-08-03,0.0,SI,467.0,True,True,SIMEM + UPME
5ISS,GD PARQUE SOLAR GRANADA II,Are0056,Area Oriental,Are0027,SubArea Meta,Solar,No Despachado Centralmente,EMSG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,GD PARQUE SOLAR GRANADA II,META,50313.0,GRANADA,Oriente,-73.76109098208737,3.4410026873768618,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ELECTRIFICADORA DEL META S.A. E.S.P.,2026-01-04,2026.0,2026-08-03,0.0,SI,415.0,True,True,SIMEM + UPME
5IST,AGPE SAFELA,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5ISU,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 944 TRONCAL PIVIJAY,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
